id,name,type,cuisine,phone,website,capacity,stars,meta_name_com,meta_code_com,meta_name_dep,meta_code_dep,meta_geo_point
145065,L'atelier à pizzas,restaurant,pizza,+33299726349,,,,Redon,35236,Ille-et-Vilaine,35,"47.6510502655019, -2.0844295760499"
145077,Les Routiers,restaurant,,,,,,Beaucé,35021,Ille-et-Vilaine,35,"48.3381545988559, -1.15518622542942"
145095,Bistrot de la Poste,restaurant,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1092648559358, -1.67804624408907"
145148,Maison Java,restaurant,,+33 2 99 83 07 62,https://www.maisonjava.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1088303380753, -1.68705134176352"
145154,L'Assiette Gourmande,restaurant,,,,,,Parthenay-de-Bretagne,35216,Ille-et-Vilaine,35,"48.1920652349783, -1.82971225578609"
145216,Chez Michel,restaurant,"traditional,regional,french",+33 2 30 96 05 75,https://chez-michel-rennes.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.108670998096, -1.67705785006686"
145236,Le Carrick,restaurant,french,,,,,Carhaix-Plouguer,29024,Finistère,29,"48.2765691520218, -3.57444664031672"
145237,Ti ar Vro,restaurant,french,,https://www.kanarmor.fr/,,,Carhaix-Plouguer,29024,Finistère,29,"48.2771449887698, -3.57414514325956"
145238,Le Bombay,restaurant,indian,+33 2 23 42 18 53,https://bombayrennes.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1002386358654, -1.68580252200971"
145249,Pizzeria Le Capri,restaurant,italian,+33 2 97 34 65 13,https://lecapripriziac.fr.gd/,,,Priziac,56182,Morbihan,56,"48.0596650277256, -3.411183930303"
145252,Le New Age,bar,,,,,,Priziac,56182,Morbihan,56,"48.0541586202548, -3.42274006020833"
145296,La Ria,fast_food,"burger,american,sandwich,friture",,,,,Le Conquet,29040,Finistère,29,"48.3596338962903, -4.77364142021884"
145302,Le Damier,restaurant,french,,,,,Cléden-Poher,29029,Finistère,29,"48.2411369194696, -3.66907966825019"
145319,Saveurs et Marée,restaurant,seafood,,https://saveurs-et-maree.com,,,Crozon,29042,Finistère,29,"48.2257501759949, -4.50446263477173"
145320,Le bistrot de la mouette,restaurant,"french,seafood",+33 9 80 23 26 92,,,,Douarnenez,29046,Finistère,29,"48.0955606957042, -4.3246929399242"
145329,Le Bistrot de la Gare,restaurant,,,,,,Vannes,56260,Morbihan,56,"47.6646198961876, -2.75278166416703"
145333,Le Cancalais,bar,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6353396697386, -2.02277313449585"
145352,L'Esplanade Cafe,cafe,,,,,,Quiberon,56186,Morbihan,56,"47.481228883893, -3.12128516402998"
145369,Chez Mamie,restaurant,crepe,+33298522286,,,,Quimper,29232,Finistère,29,"47.9937030539684, -4.09303574403333"
145372,Le grand large,restaurant,french,+33298700822,,,,Audierne,29003,Finistère,29,"48.0110906415496, -4.54154342004006"
145413,Le Petit Jagu,restaurant,french,+33296956235,,,,Ploëzal,22204,Côtes-d'Armor,22,"48.7330710681802, -3.1520507719903"
145414,La Voile Blanche,restaurant,,+33 2 97 57 16 51,,,,Larmor-Baden,56106,Morbihan,56,"47.5835842430393, -2.8948549229581"
145425,Pacha Kebab,fast_food,kebab,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1153707371216, -1.67913404748293"
145429,Palais du Kebab,fast_food,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.11377373311, -1.68143487990406"
145452,Chez Mone,fast_food,thai,+33 2 97 54 32 06,,,,Vannes,56260,Morbihan,56,"47.6574926801001, -2.75964895743709"
145456,Le mi-clot,restaurant,"pancake,savory_pancakes",,,,,Dinan,22050,Côtes-d'Armor,22,"48.4535031652066, -2.04462961757304"
145465,Le Kreisker,cafe,,,,,,Saint-Quay-Portrieux,22325,Côtes-d'Armor,22,"48.654378240788, -2.83588194770505"
145512,Au XVIIIe,pub,,,,,,Briec,29020,Finistère,29,"48.1015295327731, -4.00106573055709"
145546,Chill Woods,restaurant,,+33986664239,https://www.facebook.com/chillwoodsrestaurant/,,,Guichen,35126,Ille-et-Vilaine,35,"47.9844059307874, -1.83026361737686"
145547,McDonald's,fast_food,burger,+33 2 98 07 48 38,https://www.mcdonalds.fr/restaurants/mcdonalds-guilers/1102,,,Guilers,29069,Finistère,29,"48.4275005737246, -4.57417492346585"
145559,Les Bains,restaurant,,+33296631032,,,,Pléneuf-Val-André,22186,Côtes-d'Armor,22,"48.5901960803506, -2.55329295537061"
145560,Antre Amis,restaurant,,+33296722507,,,,Pléneuf-Val-André,22186,Côtes-d'Armor,22,"48.5927360484693, -2.53798391213837"
145561,Le Rothéneuf,bar,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6818518562769, -1.9678375543634"
145617,BISTROT DE LA CITÉ,bar,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1141045668282, -1.68208774634223"
145619,Gepetto,restaurant,"italian,pizza",+33 2 99 79 41 26,https://chezgeppetto.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1128311880981, -1.68132373586798"
145661,Le Bretagne,pub,french,,,,,Quimper,29232,Finistère,29,"47.9962556787609, -4.10261634317968"
145667,L'annexe,restaurant,,,,,,Île-de-Bréhat,22016,Côtes-d'Armor,22,"48.8441772180587, -3.0010078709752"
145685,Au Palais d’Or,restaurant,,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4523081572712, -2.04481510909025"
145686,Le Longueville,restaurant,,,http://www.le-longueville.com/,,,Dinan,22050,Côtes-d'Armor,22,"48.4519287923336, -2.04471393951897"
145738,Happy Pizz - Chez Jo,fast_food,pizza,,http://www.happy-pizz.com/,,,Quimper,29232,Finistère,29,"47.9897643976672, -4.08311534253232"
145757,Bar restaurant,restaurant,regional,,,,,Landaul,56096,Morbihan,56,"47.7480633348415, -3.07626378279019"
145800,Grill Istanbul,fast_food,,,,,,Auray,56007,Morbihan,56,"47.6692076470706, -2.98773278036705"
145802,Kosan,fast_food,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5150350516795, -2.76280675563868"
145921,Brasserie du Sillon,restaurant,french,+33 2 99 56 10 74,https://www.brasseriedusillon.com/,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6542787475973, -2.00939201281255"
145934,Louise - Bistrot Vivant,bar,,+33962660564,https://louise-bistrot.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1026484330278, -1.66223462194256"
145935,Antalya,fast_food,kebab,,,,,Brest,29019,Finistère,29,"48.402972694287, -4.46709611042419"
145947,Speakeasy,bar,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1054903172987, -1.67236222409002"
145958,Breizh Café,pub,,,,,,Saint-Jouan-de-l'Isle,22305,Côtes-d'Armor,22,"48.2742410784153, -2.18670974952471"
145959,La Tchanquetas,restaurant,,,,,,Saint-Briac-sur-Mer,35256,Ille-et-Vilaine,35,"48.6247275935878, -2.13673491496647"
145964,La Vallée,restaurant,,+33 2 99 46 22 47,https://hoteldelavallee.com/,70.0,,Dinard,35093,Ille-et-Vilaine,35,"48.6362284867512, -2.04848328137609"
145968,La Cabane Aux Fées,fast_food,crepe,,,,,Taden,22339,Côtes-d'Armor,22,"48.4772598257332, -2.00681692451957"
146002,Ty Pierre,cafe,,+33 2 98 69 72 75,https://www.cafetypierre.fr/,,,Roscoff,29239,Finistère,29,"48.7254091440708, -3.98314193271817"
146005,Beach Break,cafe,,,,,,Santec,29273,Finistère,29,"48.7011662573933, -4.05560932070042"
146037,Essentiel,restaurant,,,https://www.restaurantessentiel.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.121935236959, -1.68144873196971"
146099,Morice,ice_cream,,,,,,Binic-Étables-sur-Mer,22055,Côtes-d'Armor,22,"48.6013026755728, -2.82646899950802"
146116,Le Jardin de l'Aber,restaurant,french,,http://www.lejardindelaber.com,,,Brélès,29017,Finistère,29,"48.4776909139875, -4.71620545901413"
146117,Ti Son,restaurant,"regional,french",+33 2 98 81 54 23,,,,Camaret-sur-Mer,29022,Finistère,29,"48.261463715448, -4.56706528287587"
146141,Casa Presto,fast_food,"kebab,pizza,sandwich,tacos",,,,,Lanester,56098,Morbihan,56,"47.7569495876016, -3.3456531840696"
146144,L'Antidote,pub,,,,,,Carantec,29023,Finistère,29,"48.6683234332126, -3.91456468940262"
146171,Duo d'en bas,restaurant,"crepe,regional",+33 9 86 33 75 98,,,,Morlaix,29151,Finistère,29,"48.5778077950982, -3.82716110481721"
146191,L'Authentik,restaurant,,+33 2 96 89 06 71,,,,Plumaugat,22240,Côtes-d'Armor,22,"48.2552603424979, -2.23893227523794"
146193,Bar le Saint-Michel,bar,,+33 2 99 09 91 14,,,,Iffendic,35133,Ille-et-Vilaine,35,"48.1305220329361, -2.0367510476851"
146238,La Rotonde,cafe,,,,,,Josselin,56091,Morbihan,56,"47.9527337361798, -2.54473000308855"
146245,Le Brocéliande,restaurant,,+33 2 99 07 00 37,https://www.hotel-bedee.com/,,,Bédée,35023,Ille-et-Vilaine,35,"48.1799882536098, -1.94541093423234"
146257,Glaces Moustache,ice_cream,,,https://www.glaces-moustache.fr/,,,Dinard,35093,Ille-et-Vilaine,35,"48.634991820757, -2.05362666862044"
146274,Aux joyeux sinagots,bar,,+33297665278,,,,Séné,56243,Morbihan,56,"47.6150261867667, -2.75333000827263"
146283,Bar tabac,bar,,,,,,Val d'Oust,56197,Morbihan,56,"47.865936195152, -2.42234424229045"
146286,Au Bistrot Gourmand,restaurant,,,,,,Lorient,56121,Morbihan,56,"47.7670213558013, -3.40212200332502"
146293,Bar Restaurant Le Bon Reconfort,restaurant,,,,,,Le Mené,22046,Côtes-d'Armor,22,"48.2815637604848, -2.48440720614843"
146310,Crêperie du Petit Vally,restaurant,regional,+33 2 96 44 10 56,,,,Guingamp,22070,Côtes-d'Armor,22,"48.5589386223121, -3.15033457731553"
146320,Délice de l'Inde,restaurant,indian,+33 2 99 79 89 89,https://ddlinde.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1085052878703, -1.67678493529951"
146358,Au Bon Accueil,pub,,,,,,Lorient,56121,Morbihan,56,"47.7329232707773, -3.3639755428872"
146380,Café des Sports,cafe,,,,,,Goven,35123,Ille-et-Vilaine,35,"48.0059769262425, -1.84741374564115"
146381,Chez Annie Crêperie,cafe,"crepe,regional",,,,,Plévenon,22201,Côtes-d'Armor,22,"48.6501810865928, -2.32953595467785"
146383,Le Ty Breizh,pub,,,,,,Bourbriac,22013,Côtes-d'Armor,22,"48.4742608645968, -3.1868552838138"
146389,Madloc h,restaurant,,+33296636923,,,,Erquy,22054,Côtes-d'Armor,22,"48.6372007875193, -2.43422877516213"
146390,L'Escurial,restaurant,french,+33 2 96 72 31 56,http://www.restaurant-lescurial.fr/,,,Erquy,22054,Côtes-d'Armor,22,"48.6318051888084, -2.46648141656445"
146392,Chez Roze,restaurant,"pizza,grill",,,,,Saint-Alban,22273,Côtes-d'Armor,22,"48.5557166187322, -2.53251287629897"
146397,Le Campbell's,pub,,,,,,Guingamp,22070,Côtes-d'Armor,22,"48.5612435618658, -3.1585716412022"
146399,Yellowdes,pub,,,,,,Treffiagat,29284,Finistère,29,"47.7958047274801, -4.27323325121881"
146406,Germinal,restaurant,,,,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1159517706496, -1.60485010115991"
146427,Le Café des Jacobins,restaurant,french,+33 2 99 22 10 97,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1156383712899, -1.6807694406111"
146428,Supino,restaurant,"pizza,italian",+33 2 23 20 06 32,,,,Rennes,35238,Ille-et-Vilaine,35,"48.115052224801, -1.67896875635233"
146432,La Tempête,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6490596717672, -2.02437458091617"
146433,Le Petit Navire,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6494518610167, -2.02379296065496"
146438,Le Comptoir,cafe,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1142354921558, -1.68187777966776"
146458,Casa Puglia,restaurant,"italian,pizza",,,,,Chartres-de-Bretagne,35066,Ille-et-Vilaine,35,"48.041711326404, -1.70545557038065"
146471,Le Tonic,bar,,+33 2 99 65 42 34,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1000054513191, -1.68092358381048"
146499,Les Saveurs de Plœmeur,restaurant,crepe,,,,,Ploemeur,56162,Morbihan,56,"47.7367976378812, -3.42748086464326"
146500,Le Monroe,bar,,,,,,Lorient,56121,Morbihan,56,"47.7475774359146, -3.36426446708958"
146531,Blue B.,restaurant,,+33 2 99 88 26 26,http://www.lucienbarriere.com,,,Dinard,35093,Ille-et-Vilaine,35,"48.633190549765, -2.051615514773"
146537,Crêperie d'Antan,restaurant,crepe,,,,,Saint-Gildas-de-Rhuys,56214,Morbihan,56,"47.5003891601763, -2.8379300657455"
146545,Café des Sports,bar,,,,,,Loyat,56122,Morbihan,56,"47.9892601423722, -2.38316043751587"
146550,l'IC bar,bar,,,,,,Pordic,22251,Côtes-d'Armor,22,"48.5708236580979, -2.81855362017927"
146551,Le Guethenoc,restaurant,"french,pizza",,,,,Josselin,56091,Morbihan,56,"47.9534964893686, -2.54768495923332"
146556,Bella pizza,restaurant,pizza,,,,,Riec-sur-Bélon,29236,Finistère,29,"47.8431046452786, -3.69276022109599"
146560,Les 3 Sœurs,restaurant,crepe,,,,,Pont-Aven,29217,Finistère,29,"47.8564081505385, -3.75751696099587"
146570,La Campagna,restaurant,,,,,,Pont-Aven,29217,Finistère,29,"47.856789946228, -3.74462366607727"
146602,La Ville d'Ys,restaurant,,+33 2 99 36 70 28,https://www.creperielavilledys.com,,,Rennes,35238,Ille-et-Vilaine,35,"48.1118629944625, -1.67679616704976"
146613,La Potiniere,bar,seafood,+33 2 97 45 13 14,https://www.facebook.com/people/La-Potini%C3%A8re/100054345468364/,,,Damgan,56052,Morbihan,56,"47.5181539334004, -2.58166687107939"
146616,Le P'tit Baigneur,restaurant,french,+33 2 99 89 99 41,,,,Saint-Lunaire,35287,Ille-et-Vilaine,35,"48.636898955186, -2.11058052721805"
146632,Melting Potes,restaurant,pizza,+33 9 81941150,https://meltingpoteslorient.fr/,,,Lorient,56121,Morbihan,56,"47.755797987452, -3.35726406919713"
146640,Le Pressoir,restaurant,,+33 2 97 60 87 63,https://www.le-pressoir.fr,,1.0,Saint-Avé,56206,Morbihan,56,"47.696592833481, -2.75084745619071"
146681,Le Palmier,restaurant,,,,,,Guipavas,29075,Finistère,29,"48.434677662136, -4.40145005059762"
146690,Le café crême,cafe,,,,,,Concarneau,29039,Finistère,29,"47.8727537837362, -3.917986317958"
146693,Saveurs d'Asie,restaurant,asian,,,,,Redon,35236,Ille-et-Vilaine,35,"47.6491299714849, -2.08563833030655"
146705,Pizza del Popolo,fast_food,pizza,+33 2 97 61 09 47,,,,Locminé,56117,Morbihan,56,"47.8879037384462, -2.83656834175591"
146708,Au Café de Flo,bar,,,,,,Douarnenez,29046,Finistère,29,"48.0904563681286, -4.32618324230847"
146718,La Caravelle,restaurant,seafood,,,,,Quiberon,56186,Morbihan,56,"47.4772571190742, -3.12675787625002"
146746,Bar Le St Jalmes,bar,,+33 2 97 34 61 92,,,,Priziac,56182,Morbihan,56,"48.0601478253484, -3.41117906879916"
146828,Le Quetzal Café,cafe,,+33 2 23 63 90 17,,,,Redon,35236,Ille-et-Vilaine,35,"47.6489807736084, -2.08478563929671"
146843,Le Tanganyika,restaurant,,,,,,Quimper,29232,Finistère,29,"47.9938007869594, -4.09183763479371"
146844,La Griotte,restaurant,french,,,,,Pacé,35210,Ille-et-Vilaine,35,"48.1495506295206, -1.79241731289167"
146892,bob pub,pub,,,,,,Pontivy,56178,Morbihan,56,"48.0658539735718, -2.9656939070768"
146907,Fourchette et Cie,restaurant,regional,,http://www.fourchetteetcie.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1177390438633, -1.68926533766779"
146971,Espace restauration du centre nautique de Brest,food_court,,,,,,Brest,29019,Finistère,29,"48.3917962645954, -4.43499777985929"
146975,Le Séné Marin,bar,,+33 2 97 66 99 90,,,,Séné,56243,Morbihan,56,"47.6196039631849, -2.73694573450129"
147054,Le Café Balzac,cafe,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5136515347417, -2.74786291192771"
147055,Le P'tit Iodé,bar,,,,,,Fouesnant,29058,Finistère,29,"47.8611296765961, -3.98650141942184"
147056,Bella di Jo,fast_food,,,,,,La Richardais,35241,Ille-et-Vilaine,35,"48.615811595544, -2.05702930221375"
147092,Le Bretagne,bar,,,,,,Janzé,35136,Ille-et-Vilaine,35,"47.9599153508189, -1.49687006588906"
147120,Aux mille pâtes,restaurant,,,,,,Quimper,29232,Finistère,29,"47.9954908300963, -4.10499060107261"
147126,Les Huîtres de l'Ile de Gavrinis,restaurant,seafood,,,,,Baden,56008,Morbihan,56,"47.6004652283926, -2.87457490822976"
147127,Ty Kalon,cafe,,,,,,Le Juch,29087,Finistère,29,"48.0662714761689, -4.25536236310063"
147148,Domino's,fast_food,pizza,+33 223275551,https://www.dominos.fr/magasin/thorigne-fouillard_35235,,,Thorigné-Fouillard,35334,Ille-et-Vilaine,35,"48.1539628633512, -1.57999951845011"
147159,Gohan,fast_food,japanese,,https://www.gohanlagacilly.fr/,,,La Gacilly,56061,Morbihan,56,"47.7647804539879, -2.13103563990364"
147199,O Quatorze,restaurant,burger,+33 2 22 55 38 01,http://www.facebook.com/auquatorze,,,Morlaix,29151,Finistère,29,"48.5768160483147, -3.83272367103927"
147209,Passerelle XVII,restaurant,burger,+33 2 98 10 19 60,,,,Douarnenez,29046,Finistère,29,"48.0945070904753, -4.33454511273339"
147224,Oh Chouette des Crêpes,restaurant,local,,,,,Quimper,29232,Finistère,29,"47.9954815261838, -4.10452884202678"
147237,Crêperie Avel-Vras,restaurant,"regional,french",+33 2 97 40 50 47,,,,Séné,56243,Morbihan,56,"47.6193992771094, -2.73684867206256"
147239,Coup de foudre,restaurant,italian,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1104758733063, -1.67869651213726"
147269,Les Loups Givrés,ice_cream,,,,,,Larmor-Plage,56107,Morbihan,56,"47.7045615926471, -3.38339331123606"
147293,L’Évêché,restaurant,,,,,,Dol-de-Bretagne,35095,Ille-et-Vilaine,35,"48.5505893247419, -1.75499035502227"
147316,le CELTIC,bar,,,,,,Plouhinec,29197,Finistère,29,"48.0143466756564, -4.48709197863494"
147317,Le Trelivan,bar,,,,,,Trélivan,22364,Côtes-d'Armor,22,"48.4326722918017, -2.11948470677828"
147318,Bigorneau,restaurant,,,,,,La Trinité-sur-Mer,56258,Morbihan,56,"47.5875548343916, -3.02823212484469"
147326,Lastoria Pizza,fast_food,,,,,,Brest,29019,Finistère,29,"48.3945422598941, -4.48451462722809"
147327,Pizzeria La Villa des Oliviers,restaurant,"pizza,french",,,80.0,,Guingamp,22070,Côtes-d'Armor,22,"48.5576270221035, -3.15002386016488"
147329,Sushi Sei,restaurant,sushi,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1070834656349, -1.67140484310954"
147333,Le Rockabilly,restaurant,,+33 6 99 50 13 57,https://hotel-le-rockabilly.business.site/,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6517792640709, -2.00812751889978"
147335,Piazza pizza,restaurant,pizza,,,,,Pluméliau-Bieuzy,56173,Morbihan,56,"47.9572265200998, -2.9731968000645"
147375,O'Conell's Pub,pub,,,,,,Pont-l'Abbé,29220,Finistère,29,"47.8667896405331, -4.22181681313376"
147420,Le Pentray,restaurant,,,,,,Broons,22020,Côtes-d'Armor,22,"48.3174274934123, -2.26106561257694"
147424,La Bisquine,restaurant,,,,,,Cancale,35049,Ille-et-Vilaine,35,"48.6712506766001, -1.85439151239504"
147457,Royal Pizza,fast_food,"pizza,burger",,,,,Vitré,35360,Ille-et-Vilaine,35,"48.1245963626686, -1.21014401760527"
147477,Bar Crêperie Le Rocher,bar,,,,,,Névez,29153,Finistère,29,"47.8013997316675, -3.74525532630045"
147510,Café de la Place,pub,,+33 2 99 58 80 32,,,,Saint-Guinoux,35279,Ille-et-Vilaine,35,"48.5757691486084, -1.88268026796757"
147512,Le Spot Breton,restaurant,,,,,,Saint-Nic,29256,Finistère,29,"48.1939817571389, -4.30212634201015"
147530,Ty Kozh,restaurant,,,,,,Redon,35236,Ille-et-Vilaine,35,"47.6554577216477, -2.07139856646216"
147532,Ankor,cafe,"snack,waffle,deli",+33 2 23 61 26 70,https://ankoraventure.fr/,,,Cesson-Sévigné,35051,Ille-et-Vilaine,35,"48.1040737756624, -1.62997326336091"
147553,Café de l'Yser,bar,,,,,,Douarnenez,29046,Finistère,29,"48.0963974610981, -4.34398967359124"
147567,Hôtel des ambassadeurs,bar,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6556621807161, -2.00581662819485"
147600,Au bar d'en face,bar,,,,,,Tréhorenteuc,56256,Morbihan,56,"48.0083888188806, -2.28720566727097"
147643,Cap Ouest,restaurant,,,,,3.0,Plouescat,29185,Finistère,29,"48.6534993171598, -4.19397932173392"
147656,Columbus Café & Co,cafe,coffee_shop,+33 2 99 54 25 82,,,,Saint-Grégoire,35278,Ille-et-Vilaine,35,"48.1368394307452, -1.69546801272359"
147678,Le Royal de Lamballe,restaurant,asian,,https://www.restaurant-asiatique-lamballe.fr/,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4531454975901, -2.49513129099283"
147706,Bistro crêperie La Mise A L'eau,restaurant,"french,crepe,bistro",+33 2 97 30 74 11,https://www.facebook.com/profile.php?id=61574975811344,,,Saint-Pierre-Quiberon,56234,Morbihan,56,"47.5305897773667, -3.14528588876719"
147762,Kaz à Pizza,restaurant,pizza,,,,,Saint-Malo-de-Beignon,56226,Morbihan,56,"47.9580493615221, -2.15002655769106"
147763,Degemer Mat,restaurant,,,,,,Moustéru,22156,Côtes-d'Armor,22,"48.5234808447954, -3.23190394622464"
147795,Les Charmettes,restaurant,,+33 2 99 93 79 75,,,,Carentoir,56033,Morbihan,56,"47.8237578225447, -2.06681348890903"
147811,Auberge des blés d'or,restaurant,"pizza,regional",,,,,Guerlédan,22158,Côtes-d'Armor,22,"48.2009689986832, -2.98589989957203"
147832,chicken grill,fast_food,chicken,,,,,Brest,29019,Finistère,29,"48.4012629536777, -4.4991479214265"
147857,Shish mahal,restaurant,indian,+33980254400,https://www.shishmahal.fr/,,,Audierne,29003,Finistère,29,"48.0231005676927, -4.54012025670022"
147896,QG Pizza Muzillac,restaurant,pizza,+33 2 85 95 96 37,https://qg-pizza.fr/,,,Muzillac,56143,Morbihan,56,"47.5530676614222, -2.48430327054908"
147900,Les Charlie's,restaurant,,,,,,Vannes,56260,Morbihan,56,"47.6582455426432, -2.74936670917606"
147902,Le Vincennes,pub,,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4567327963184, -2.05265570895682"
147937,Le Relais de la Gravelle,restaurant,,,,,,Marcillé-Raoul,35164,Ille-et-Vilaine,35,"48.3868912586774, -1.60594720846629"
147945,Le Relais de Brocéliande,restaurant,"crepe,pancake,french",,,,,Paimpont,35211,Ille-et-Vilaine,35,"48.0193478220039, -2.17057466973472"
147949,L'Abri du Marin,bar,,,,,,Plouguerneau,29195,Finistère,29,"48.6254358644059, -4.51544292792903"
